Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
千葉県	木更津	45	0382	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0382&year=&month=&day=&view=	平年平均気温(℃)	15.8	5.6	6.2	9.5	13.8	18.6	21.4	25.3	26.8	23.2	18.0	12.8	8.1
千葉県	鴨川	45	0384	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0384&year=&month=&day=&view=	平年平均気温(℃)	16.1	6.2	6.8	9.8	14.4	18.4	21.3	24.9	26.4	23.5	18.5	13.6	8.8
千葉県	横芝光	45	1003	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1003&year=&month=&day=&view=	平年平均気温(℃)	15.2	4.7	5.5	8.8	13.7	18.0	21.1	24.7	26.1	23.1	17.9	12.3	7.1
千葉県	船橋	45	1236	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1236&year=&month=&day=&view=	平年平均気温(℃)	15.5	4.8	5.7	9.0	13.8	18.5	21.6	25.4	26.8	23.4	17.8	12.2	7.1
千葉県	坂畑	45	1241	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1241&year=&month=&day=&view=	平年平均気温(℃)	14.2	3.5	4.4	7.8	12.6	17.0	20.2	24.2	25.3	21.9	16.3	11.0	6.0
千葉県	佐倉	45	0916	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0916&year=&month=&day=&view=	平年平均気温(℃)	14.8	3.7	4.8	8.3	13.4	18.1	21.3	25.1	26.3	22.7	17.1	11.2	6.0
千葉県	牛久	45	1238	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1238&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.1	5.2	8.6	13.7	18.2	21.3	25.4	26.5	22.9	17.3	11.8	6.6
神奈川県	海老名	46	0388	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=0388&year=&month=&day=&view=	平年平均気温(℃)	15.6	4.7	5.7	9.1	14.1	18.6	21.9	25.7	26.9	23.3	17.9	12.3	7.1
神奈川県	三浦	46	0392	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=0392&year=&month=&day=&view=	平年平均気温(℃)	16.1	6.6	7.0	9.9	14.3	18.4	21.3	24.8	26.5	23.6	18.5	13.7	9.1
神奈川県	小田原	46	1008	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=1008&year=&month=&day=&view=	平年平均気温(℃)	15.6	5.3	6.1	9.2	14.0	18.2	21.3	25.2	26.4	23.0	17.8	12.6	7.8
神奈川県	辻堂	46	1443	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=1443&year=&month=&day=&view=	平年平均気温(℃)	16.2	6.0	6.8	9.8	14.4	18.6	21.6	25.1	26.9	23.9	18.7	13.4	8.5
長野県	野沢温泉	48	0393	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0393&year=&month=&day=&view=	平年平均気温(℃)	10.4	-1.6	-1.3	1.9	8.0	14.4	18.4	22.3	23.3	19.0	12.7	6.4	0.9
長野県	信濃町	48	0394	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0394&year=&month=&day=&view=	平年平均気温(℃)	9.4	-2.9	-2.5	1.1	7.5	13.4	17.3	21.3	22.3	18.2	11.9	5.6	0.0
長野県	飯山	48	0395	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0395&year=&month=&day=&view=	平年平均気温(℃)	11.3	-1.6	-1.2	2.4	9.3	15.7	19.9	23.7	24.7	20.4	13.8	7.2	1.4
長野県	白馬	48	0396	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0396&year=&month=&day=&view=	平年平均気温(℃)	9.6	-2.8	-2.4	1.2	7.6	13.8	17.7	21.5	22.6	18.2	11.9	5.5	-0.1
長野県	信州新町	48	0400	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0400&year=&month=&day=&view=	平年平均気温(℃)	11.0	-1.4	-0.8	3.1	9.3	15.1	19.2	22.9	23.9	19.5	13.0	6.6	1.2
長野県	上田	48	0402	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0402&year=&month=&day=&view=	平年平均気温(℃)	12.0	-0.5	0.5	4.4	10.6	16.2	20.1	23.9	24.9	20.5	13.9	7.6	2.1
長野県	大町	48	0399	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0399&year=&month=&day=&view=	平年平均気温(℃)	9.7	-2.8	-2.3	1.6	8.0	14.0	17.9	21.6	22.4	18.1	11.8	5.8	0.2
長野県	穂高	48	0404	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0404&year=&month=&day=&view=	平年平均気温(℃)	11.8	-0.8	0.1	4.1	10.4	16.2	20.0	23.8	24.7	20.2	13.6	7.2	1.9
長野県	佐久	48	0408	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0408&year=&month=&day=&view=	平年平均気温(℃)	10.9	-1.6	-0.6	3.4	9.5	15.1	19.0	22.9	23.7	19.3	12.8	6.5	1.1
長野県	野辺山	48	0415	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0415&year=&month=&day=&view=	平年平均気温(℃)	7.2	-5.3	-4.5	-0.3	5.8	11.0	14.8	18.9	19.5	15.5	9.3	3.8	-1.9
長野県	原村	48	0414	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0414&year=&month=&day=&view=	平年平均気温(℃)	9.5	-3.0	-2.2	1.9	8.0	13.5	17.3	21.3	22.0	17.7	11.5	5.5	0.0
長野県	木曽福島	48	0417	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0417&year=&month=&day=&view=	平年平均気温(℃)	10.8	-1.4	-0.5	3.5	9.4	14.7	18.6	22.3	23.2	19.3	12.9	6.6	1.3
長野県	飯島	48	0424	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0424&year=&month=&day=&view=	平年平均気温(℃)	11.2	-0.7	0.2	4.1	9.8	14.9	18.6	22.3	23.3	19.4	13.3	7.0	1.8
長野県	菅平	48	0992	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0992&year=&month=&day=&view=	平年平均気温(℃)	6.6	-6.2	-5.6	-1.8	4.8	10.7	14.7	18.8	19.5	15.3	8.9	3.0	-3.0
長野県	東御	48	0993	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0993&year=&month=&day=&view=	平年平均気温(℃)	9.5	-2.6	-2.0	1.9	8.0	13.5	17.2	21.1	21.8	17.6	11.3	5.7	0.3
長野県	南木曽	48	1022	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1022&year=&month=&day=&view=	平年平均気温(℃)	11.5	-0.6	0.4	4.6	10.2	15.2	19.0	22.6	23.5	19.8	13.7	7.5	1.9
長野県	立科	48	1300	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1300&year=&month=&day=&view=	平年平均気温(℃)	10.4	-2.1	-1.2	2.8	8.9	14.6	18.5	22.3	23.0	18.6	12.2	6.2	0.7
長野県	浪合	48	1317	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1317&year=&month=&day=&view=	平年平均気温(℃)	9.5	-2.3	-1.4	2.6	8.1	13.0	16.7	20.5	21.2	17.5	11.5	5.8	0.4
長野県	奈川	48	1312	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1312&year=&month=&day=&view=	平年平均気温(℃)	8.5	-3.5	-2.9	1.0	7.0	12.5	16.3	20.1	20.7	16.5	10.2	4.6	-0.6
長野県	開田高原	48	1314	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1314&year=&month=&day=&view=	平年平均気温(℃)	7.6	-4.8	-4.1	-0.2	6.0	11.6	15.5	19.4	20.0	15.9	9.5	3.5	-1.9
長野県	辰野	48	1319	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1319&year=&month=&day=&view=	平年平均気温(℃)	11.1	-1.2	-0.3	3.6	9.7	15.2	19.0	22.8	23.6	19.3	12.9	6.7	1.5
長野県	南信濃	48	1323	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1323&year=&month=&day=&view=	平年平均気温(℃)	13.1	1.2	2.4	6.3	11.9	16.9	20.5	24.0	25.1	21.3	15.1	8.7	3.4
長野県	伊那	48	1445	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1445&year=&month=&day=&view=	平年平均気温(℃)	11.7	-0.7	0.4	4.4	10.3	15.9	19.5	23.2	24.0	19.9	13.6	7.2	1.9
長野県	松本今井	48	1529	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1529&year=&month=&day=&view=	平年平均気温(℃)	11.5	-1.4	0.0	3.9	9.8	15.7	19.6	23.2	24.3	19.9	13.4	7.1	1.7
山梨県	勝沼	49	0433	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0433&year=&month=&day=&view=	平年平均気温(℃)	14.1	2.1	3.6	7.6	13.2	18.0	21.5	25.2	26.1	22.2	16.0	9.8	4.5
山梨県	山中	49	0438	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0438&year=&month=&day=&view=	平年平均気温(℃)	9.4	-2.4	-1.2	2.5	7.9	12.8	16.5	20.6	21.2	17.4	11.6	5.9	0.5
山梨県	古関	49	0436	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0436&year=&month=&day=&view=	平年平均気温(℃)	12.3	0.3	1.9	5.8	11.4	16.0	19.6	23.4	24.2	20.3	14.2	8.2	2.8
山梨県	南部	49	0439	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0439&year=&month=&day=&view=	平年平均気温(℃)	15.0	3.6	5.0	8.5	13.6	18.2	21.6	25.3	26.4	23.0	17.4	11.3	5.9
山梨県	大月	49	0434	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0434&year=&month=&day=&view=	平年平均気温(℃)	13.3	1.8	3.0	6.7	12.1	16.9	20.4	24.2	25.0	21.1	15.2	9.3	4.1
山梨県	韮崎	49	1024	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1024&year=&month=&day=&view=	平年平均気温(℃)	13.8	2.0	3.4	7.2	12.7	17.5	21.1	24.6	25.5	21.8	15.8	9.6	4.3
山梨県	大泉	49	1023	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1023&year=&month=&day=&view=	平年平均気温(℃)	11.3	-0.2	0.6	4.3	9.8	14.8	18.4	22.2	23.1	19.1	13.3	7.7	2.5
山梨県	切石	49	1234	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1234&year=&month=&day=&view=	平年平均気温(℃)	14.0	1.8	3.6	7.6	13.0	17.7	21.2	25.0	26.1	22.2	16.1	9.7	4.2
静岡県	御殿場	50	0441	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0441&year=&month=&day=&view=	平年平均気温(℃)	13.2	2.7	3.5	6.6	11.5	15.9	19.2	22.9	24.1	20.9	15.6	10.3	5.2
静岡県	富士	50	0442	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0442&year=&month=&day=&view=	平年平均気温(℃)	16.2	5.8	6.8	9.9	14.5	18.8	22.0	25.5	27.0	24.0	18.7	13.3	8.2
静岡県	川根本町	50	0445	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0445&year=&month=&day=&view=	平年平均気温(℃)	14.0	3.0	4.2	7.6	12.6	17.1	20.6	24.4	25.2	21.9	16.4	10.4	5.1
静岡県	天竜	50	0451	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0451&year=&month=&day=&view=	平年平均気温(℃)	16.1	5.6	6.4	9.6	14.4	18.7	22.0	25.8	27.0	23.9	18.7	13.1	7.8
静岡県	稲取	50	0457	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0457&year=&month=&day=&view=	平年平均気温(℃)	16.2	6.9	7.2	10.0	14.2	18.1	21.0	24.8	26.0	23.2	18.7	14.1	9.5
静岡県	松崎	50	0456	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0456&year=&month=&day=&view=	平年平均気温(℃)	16.4	7.0	7.5	10.3	14.5	18.4	21.7	25.4	26.5	23.5	18.7	13.9	9.3
静岡県	佐久間	50	0986	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0986&year=&month=&day=&view=	平年平均気温(℃)	14.6	3.1	4.3	7.9	13.1	17.9	21.5	25.2	26.3	22.8	16.9	10.6	5.2
静岡県	清水	50	1243	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1243&year=&month=&day=&view=	平年平均気温(℃)	16.7	6.7	7.5	10.5	14.9	18.9	22.1	25.7	27.1	24.3	19.3	14.1	9.1
静岡県	磐田	50	1244	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1244&year=&month=&day=&view=	平年平均気温(℃)	16.3	6.2	6.9	10.0	14.5	18.6	21.8	25.4	26.8	24.1	19.1	13.7	8.5
静岡県	井川	50	1338	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1338&year=&month=&day=&view=	平年平均気温(℃)	11.6	1.2	1.9	5.1	10.0	14.4	17.9	21.7	22.4	19.2	13.8	8.4	3.5
静岡県	菊川牧之原	50	1335	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1335&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.7	5.5	8.7	13.5	17.7	20.9	24.6	25.7	22.7	17.8	12.5	7.1
静岡県	静岡空港	50	1601	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1601&year=&month=&day=&view=	平年平均気温(℃)	16.0	5.6	6.7	9.9	13.9	18.5	21.5	25.2	26.6	23.4	18.6	13.4	8.1
愛知県	豊田	51	0464	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0464&year=&month=&day=&view=	平年平均気温(℃)	15.3	3.6	4.5	8.3	13.7	18.5	22.3	26.3	27.4	23.7	17.6	11.4	5.9
愛知県	岡崎	51	0467	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0467&year=&month=&day=&view=	平年平均気温(℃)	15.5	4.1	5.0	8.6	13.8	18.6	22.3	26.2	27.4	23.9	17.9	11.8	6.4
愛知県	豊橋	51	0470	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0470&year=&month=&day=&view=	平年平均気温(℃)	16.3	5.4	6.4	9.5	14.3	19.0	22.3	26.0	27.5	24.4	19.1	13.3	8.0
愛知県	稲武	51	0982	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0982&year=&month=&day=&view=	平年平均気温(℃)	11.8	0.2	1.0	4.8	10.2	15.2	19.1	22.9	23.7	20.1	14.1	7.8	2.5
愛知県	南知多	51	0984	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0984&year=&month=&day=&view=	平年平均気温(℃)	15.7	5.2	5.6	8.7	13.7	18.3	21.9	25.8	27.2	23.8	18.3	12.6	7.6
愛知県	蒲郡	51	1344	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1344&year=&month=&day=&view=	平年平均気温(℃)	16.3	5.6	6.2	9.4	14.5	18.9	22.2	26.1	27.4	24.2	18.9	13.4	8.1
愛知県	愛西	51	1346	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1346&year=&month=&day=&view=	平年平均気温(℃)	15.6	4.2	4.9	8.4	13.8	18.8	22.6	26.5	27.7	23.8	17.9	11.8	6.5
愛知県	新城	51	1541	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1541&year=&month=&day=&view=	平年平均気温(℃)	15.4	4.4	5.8	8.8	13.6	18.3	21.8	25.4	26.6	23.4	17.9	12.1	6.7
愛知県	セントレア	51	1555	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1555&year=&month=&day=&view=	平年平均気温(℃)	16.6	6.3	6.6	9.3	13.9	18.8	22.5	26.1	27.8	24.6	19.6	14.2	8.8
愛知県	大府	51	1638	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=1638&year=&month=&day=&view=	平年平均気温(℃)	16.6	5.3	5.9	10.0	14.8	20.0	23.1	27.1	28.7	24.5	19.1	13.0	7.4
岐阜県	神岡	52	0473	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0473&year=&month=&day=&view=	平年平均気温(℃)	11.4	-0.8	-0.4	3.3	9.6	15.3	19.4	23.1	24.2	19.9	13.5	7.4	2.0
岐阜県	萩原	52	0483	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0483&year=&month=&day=&view=	平年平均気温(℃)	12.5	0.6	1.3	5.1	10.9	16.3	20.2	23.7	24.8	20.9	14.9	8.5	3.1
岐阜県	八幡	52	0485	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0485&year=&month=&day=&view=	平年平均気温(℃)	12.8	0.8	1.5	5.4	11.2	16.5	20.5	24.3	25.3	21.3	14.9	8.5	3.1
岐阜県	金山	52	0487	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0487&year=&month=&day=&view=	平年平均気温(℃)	13.3	1.7	2.4	6.2	11.6	16.8	20.7	24.2	25.5	21.7	15.6	9.3	4.0
岐阜県	樽見	52	0486	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0486&year=&month=&day=&view=	平年平均気温(℃)	12.8	1.4	1.8	5.5	11.3	16.3	20.1	23.8	24.8	21.1	15.1	9.0	3.7
岐阜県	美濃加茂	52	0491	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0491&year=&month=&day=&view=	平年平均気温(℃)	15.1	3.1	4.0	7.9	13.6	18.7	22.5	26.3	27.5	23.6	17.5	11.1	5.5
岐阜県	恵那	52	0493	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0493&year=&month=&day=&view=	平年平均気温(℃)	13.3	1.2	2.1	6.2	11.9	17.0	20.8	24.6	25.6	21.8	15.5	9.1	3.5
岐阜県	関ケ原	52	0495	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0495&year=&month=&day=&view=	平年平均気温(℃)	14.5	3.1	3.6	7.1	12.6	17.6	21.5	25.4	26.7	22.8	17.0	11.0	5.6
岐阜県	中津川	52	0494	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0494&year=&month=&day=&view=	平年平均気温(℃)	13.5	1.1	2.3	6.5	11.7	17.5	21.0	25.0	26.1	22.1	16.1	9.4	3.6
岐阜県	大垣	52	0496	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=0496&year=&month=&day=&view=	平年平均気温(℃)	16.0	4.7	5.3	8.7	14.2	19.2	23.0	26.9	28.1	24.3	18.6	12.5	7.1
岐阜県	美濃	52	1057	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1057&year=&month=&day=&view=	平年平均気温(℃)	14.8	3.2	4.0	7.7	13.3	18.3	22.0	25.7	26.9	23.1	17.2	11.1	5.6
岐阜県	多治見	52	1058	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1058&year=&month=&day=&view=	平年平均気温(℃)	15.2	3.2	4.2	8.1	13.7	18.6	22.5	26.4	27.7	23.8	17.5	11.1	5.6
岐阜県	栃尾	52	1061	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1061&year=&month=&day=&view=	平年平均気温(℃)	9.7	-2.3	-1.9	1.8	8.0	13.6	17.5	21.1	22.2	18.0	11.8	5.8	0.4
岐阜県	宮地	52	1066	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1066&year=&month=&day=&view=	平年平均気温(℃)	12.2	0.3	1.1	4.8	10.5	15.9	19.9	23.6	24.5	20.7	14.5	8.0	2.6
岐阜県	長滝	52	1299	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1299&year=&month=&day=&view=	平年平均気温(℃)	11.6	-0.2	0.3	3.8	9.8	15.3	19.3	22.9	24.0	20.0	14.0	7.9	2.4
岐阜県	揖斐川	52	1301	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1301&year=&month=&day=&view=	平年平均気温(℃)	15.5	3.8	4.6	8.2	13.8	18.9	22.7	26.4	27.6	23.8	18.0	11.8	6.2
岐阜県	六厩	52	1305	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1305&year=&month=&day=&view=	平年平均気温(℃)	7.5	-5.1	-4.6	-0.8	5.2	11.3	15.8	19.9	20.6	16.4	9.8	3.6	-2.0
岐阜県	白川	52	1306	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1306&year=&month=&day=&view=	平年平均気温(℃)	10.9	-1.0	-0.8	2.5	8.8	14.9	19.0	22.7	23.6	19.4	13.2	7.1	1.7
岐阜県	河合	52	1308	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1308&year=&month=&day=&view=	平年平均気温(℃)	10.6	-1.5	-1.2	2.0	8.3	14.6	18.8	22.6	23.5	19.3	12.9	6.6	1.1
岐阜県	宮之前	52	1311	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1311&year=&month=&day=&view=	平年平均気温(℃)	8.6	-3.9	-3.5	0.4	6.8	12.6	16.7	20.6	21.3	17.2	10.7	4.6	-0.9
岐阜県	黒川	52	1313	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=52&block_no=1313&year=&month=&day=&view=	平年平均気温(℃)	11.9	0.0	1.0	4.6	10.1	15.5	19.4	23.2	24.1	20.5	14.3	7.9	2.4
三重県	桑名	53	0500	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0500&year=&month=&day=&view=	平年平均気温(℃)	16.1	4.8	5.5	8.9	14.2	19.1	22.8	26.7	28.0	24.4	18.6	12.6	7.3
三重県	亀山	53	0503	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0503&year=&month=&day=&view=	平年平均気温(℃)	15.1	4.3	4.7	8.0	13.2	18.0	21.6	25.6	26.7	23.0	17.4	11.7	6.6
三重県	粥見	53	0510	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0510&year=&month=&day=&view=	平年平均気温(℃)	14.8	4.2	4.7	8.0	13.0	17.8	21.4	25.4	26.1	22.7	17.0	11.2	6.2
三重県	小俣	53	0509	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=0509&year=&month=&day=&view=	平年平均気温(℃)	15.6	4.8	5.2	8.5	13.8	18.7	22.2	26.3	27.2	23.7	17.9	12.1	7.0
三重県	鳥羽	53	1230	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1230&year=&month=&day=&view=	平年平均気温(℃)	15.6	5.2	5.5	8.6	13.7	18.2	21.7	25.8	26.9	23.5	18.1	12.6	7.6
三重県	紀伊長島	53	1349	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1349&year=&month=&day=&view=	平年平均気温(℃)	16.1	6.2	6.9	9.8	14.3	18.3	21.6	25.5	26.5	23.7	18.7	13.3	8.3
三重県	南伊勢	53	1258	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1258&year=&month=&day=&view=	平年平均気温(℃)	15.9	5.9	6.4	9.4	14.0	18.2	21.6	25.5	26.7	23.7	18.6	13.2	8.2
三重県	熊野新鹿	53	1532	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=53&block_no=1532&year=&month=&day=&view=	平年平均気温(℃)	16.8	6.8	8.0	10.7	15.1	19.0	22.1	25.7	27.0	24.2	19.5	14.4	9.2
新潟県	村上	54	0515	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0515&year=&month=&day=&view=	平年平均気温(℃)	12.8	1.7	1.8	4.7	10.2	15.9	20.3	24.1	25.5	21.3	15.1	9.2	4.2
新潟県	両津	54	0518	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0518&year=&month=&day=&view=	平年平均気温(℃)	13.8	3.0	3.1	5.9	10.8	15.8	20.0	24.2	26.1	22.5	16.8	11.0	5.7
新潟県	新津	54	0521	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0521&year=&month=&day=&view=	平年平均気温(℃)	13.2	1.7	1.8	5.1	10.8	16.8	20.8	24.4	25.7	21.8	15.7	9.5	4.4
新潟県	巻	54	0522	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0522&year=&month=&day=&view=	平年平均気温(℃)	13.2	2.1	2.2	5.3	10.7	16.4	20.4	24.3	25.6	21.6	15.6	9.7	4.6
新潟県	寺泊	54	0524	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0524&year=&month=&day=&view=	平年平均気温(℃)	13.5	2.6	2.9	5.9	10.7	16.0	20.3	24.1	25.9	21.9	16.0	10.2	5.1
新潟県	津川	54	0527	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0527&year=&month=&day=&view=	平年平均気温(℃)	11.6	0.2	0.3	3.1	9.2	15.2	19.5	23.3	24.5	20.2	13.7	7.4	2.4
新潟県	三条	54	0525	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=54&block_no=0525&year=&month=&day=&view=	平年平均気温(℃)	13.6	2.0	2.2	5.5	11.2	17.0	21.0	24.9	26.2	22.3	16.1	9.9	4.6
